research_question,experiment_name,sweep_parameter,sweep_value,dynamics,activation_family,activation_param_name,activation_param_value,lam,n,s,k,beta,seed,converged,convergence_step,publisher_welfare,user_welfare,max_improvement,last_converged,last_convergence_step,last_publisher_welfare,last_user_welfare,last_max_improvement,exposure_violation_initial,exposure_violation_terminal
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.7,nrd,shifted_log,c,2.00001,0.7,3,3,3,1.0,66,True,1300,0.9868662191134359,0.8887871780441623,-3.485572197386988e-05,True,300,0.9870354620560293,0.888602410971488,-7.775384622271675e-05,1.1102230246251565e-16,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.7,nrd,shifted_log,c,2.00001,0.7,3,3,3,1.0,68,True,900,0.9866132129611487,0.8819947999467983,-4.691007183577067e-05,True,200,0.9865006890580756,0.8821700390712293,-7.756432256639245e-05,2.220446049250313e-16,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.7,nrd,shifted_log,c,2.00001,0.7,3,3,3,1.0,67,True,1100,0.9823709191394109,0.8667123310360468,-4.4660688667763626e-05,True,200,0.9829029694663635,0.8661019855613309,-7.794757438700506e-05,1.1102230246251565e-16,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.7,nrd,shifted_log,c,2.00001,0.7,3,3,3,1.0,69,True,1400,0.9834820892832877,0.9083287026799892,-3.187580048247263e-05,True,300,0.9838872806365933,0.9078854649091412,-7.747662859608484e-05,2.220446049250313e-16,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.7,nrd,shifted_log,c,2.00001,0.7,3,3,3,1.0,70,True,2300,0.9757222270644046,0.8870813216392536,3.8035365349520234e-06,True,500,0.9757050625905396,0.887246509420695,-7.740271952172417e-05,2.220446049250313e-16,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.7,nrd,shifted_log,c,2.00001,0.7,3,3,3,1.0,71,True,1000,0.9775588172896461,0.9007650672794584,-4.616778195254412e-05,True,200,0.9779002050487168,0.9004123105218943,-7.691413895538624e-05,2.220446049250313e-16,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.7,nrd,shifted_log,c,2.00001,0.7,3,3,3,1.0,72,True,1100,0.9747074589088616,0.8928374021248487,-4.158230623085846e-05,True,200,0.9755315200499111,0.8917957044082311,-7.764214086636301e-05,2.220446049250313e-16,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.7,nrd,shifted_log,c,2.00001,0.7,3,3,3,1.0,74,True,1400,0.9884131495172316,0.8892148984945605,-3.1311968968550374e-05,True,300,0.988668842616401,0.8889326371296061,-7.787186527274947e-05,2.220446049250313e-16,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.7,nrd,shifted_log,c,2.00001,0.7,3,3,3,1.0,73,True,2400,0.9786670052112021,0.880148041626137,6.8022505198550576e-06,True,500,0.9788850461005936,0.8799326691309762,-7.726939699359558e-05,2.220446049250313e-16,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.7,nrd,shifted_log,c,2.00001,0.7,3,3,3,1.0,75,True,1000,0.9789394216062797,0.8539866589033348,-4.5083764834252804e-05,True,200,0.9789374320132622,0.8540698843729487,-7.809209445353016e-05,1.1102230246251565e-16,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.7,nrd,shifted_log,c,2.00001,0.7,3,3,3,1.0,77,True,900,0.988580129453268,0.8824950324196149,-4.927123854037152e-05,True,200,0.9889782371618182,0.8820049443540295,-7.768674303215706e-05,2.220446049250313e-16,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.7,nrd,shifted_log,c,2.00001,0.7,3,3,3,1.0,78,True,700,0.988679516818354,0.9078505683546322,-5.537463225263606e-05,True,100,0.9887868393045826,0.9077208537190499,-7.720532987737228e-05,1.1102230246251565e-16,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.7,nrd,shifted_log,c,2.00001,0.7,3,3,3,1.0,76,True,1800,0.9598994501352999,0.8585907693236342,-1.6220661208987686e-05,True,400,0.9595629781289148,0.8589942996869301,-7.727022537939998e-05,2.220446049250313e-16,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.7,nrd,shifted_log,c,2.00001,0.7,3,3,3,1.0,79,True,1900,0.9667198537583747,0.8304002331537262,-1.1564438926969789e-05,True,400,0.9675050385970785,0.8294952001844088,-7.86317600336428e-05,0.0,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.7,nrd,shifted_log,c,2.00001,0.7,3,3,3,1.0,80,True,1600,0.9830390704364531,0.9095004978135474,-2.5974910068171653e-05,True,200,0.983424572406623,0.9091089276827429,-7.715567611760177e-05,1.1102230246251565e-16,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.7,nrd,shifted_log,c,2.00001,0.7,3,3,3,1.0,81,True,900,0.9717759265114592,0.8652653448603016,-4.798091570229479e-05,True,100,0.9720910056243262,0.8648951531281505,-7.74523952914441e-05,1.1102230246251565e-16,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.7,nrd,shifted_log,c,2.00001,0.7,3,3,3,1.0,82,True,900,0.9675077363256446,0.8369660746378335,-4.937634914359279e-05,True,200,0.967349945128525,0.8371985161042214,-7.803125975996972e-05,1.1102230246251565e-16,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.7,nrd,shifted_log,c,2.00001,0.7,3,3,3,1.0,83,True,1100,0.9876936532953046,0.9413059274194712,-3.9518983806885455e-05,True,200,0.9881811046289635,0.940673097113781,-7.703260702124348e-05,1.1102230246251565e-16,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.7,nrd,shifted_log,c,2.00001,0.7,3,3,3,1.0,84,True,900,0.9894190872621124,0.9482426679797946,-4.7827564618241336e-05,True,100,0.989320527884885,0.9483633038243706,-7.671307599876886e-05,1.1102230246251565e-16,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.7,nrd,shifted_log,c,2.00001,0.7,3,3,3,1.0,86,True,900,0.9895384343529428,0.9034437575357503,-5.077801586556019e-05,True,200,0.989743646043733,0.9032082271196956,-7.733117345926077e-05,2.220446049250313e-16,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.7,nrd,shifted_log,c,2.00001,0.7,3,3,3,1.0,85,True,1700,0.9912281946940646,0.8743259043403658,-1.8404875052668856e-05,True,400,0.9913980267176207,0.8741259919023939,-7.779220135217813e-05,2.220446049250313e-16,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.7,nrd,shifted_log,c,2.00001,0.7,3,3,3,1.0,87,True,900,0.9927743910067695,0.8729041156323701,-4.761697131283604e-05,True,200,0.9927765280005164,0.8729426800609715,-7.793633837482883e-05,2.220446049250313e-16,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.7,nrd,shifted_log,c,2.00001,0.7,3,3,3,1.0,88,True,1100,0.9854055437387549,0.8998293201822566,-4.099645598176771e-05,True,200,0.985722305449041,0.8994503559533723,-7.728516521549045e-05,1.1102230246251565e-16,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.7,nrd,shifted_log,c,2.00001,0.7,3,3,3,1.0,90,True,900,0.9899567409355925,0.8886063746508096,-4.836357307325123e-05,True,100,0.9899342188711429,0.8886496860071689,-7.748890010944587e-05,2.220446049250313e-16,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.7,nrd,shifted_log,c,2.00001,0.7,3,3,3,1.0,89,True,1400,0.9888227405923892,0.8851914355527587,-3.0074957624082188e-05,True,300,0.9890187908527762,0.8849999682603115,-7.776800189795985e-05,1.1102230246251565e-16,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.7,nrd,shifted_log,c,2.00001,0.7,3,3,3,1.0,91,True,700,0.983251651448503,0.8645316123931762,-5.530522817609462e-05,True,100,0.9832538583059957,0.8645389605227055,-7.802851998900406e-05,0.0,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.7,nrd,shifted_log,c,2.00001,0.7,3,3,3,1.0,93,True,900,0.9767508237448679,0.8047570777658622,-4.950278552001697e-05,True,200,0.9769085942203655,0.804574107614266,-7.87408987240612e-05,0.0,0.0
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.7,nrd,shifted_log,c,2.00001,0.7,3,3,3,1.0,92,True,2400,0.9830036786587771,0.9071606031731543,6.5256547400194265e-06,True,500,0.9836775107554512,0.9063863294685257,-7.734424070815482e-05,2.220446049250313e-16,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.7,nrd,shifted_log,c,2.00001,0.7,3,3,3,1.0,94,True,1100,0.9770618051495222,0.8681409466183588,-4.303111294423623e-05,True,100,0.9774025684626926,0.8677581944520112,-7.775187378072923e-05,2.220446049250313e-16,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.7,nrd,shifted_log,c,2.00001,0.7,3,3,3,1.0,95,True,700,0.9904074452770195,0.9333847984658448,-5.26277960217203e-05,True,100,0.9904749384000776,0.9333169919618269,-7.703674349385237e-05,2.220446049250313e-16,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.7,nrd,shifted_log,c,2.00001,0.7,3,3,3,1.0,96,True,1200,0.9871970005645274,0.8919865545213165,-3.931741771873165e-05,True,200,0.987098571932186,0.8921663893785975,-7.755190430219772e-05,0.0,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.7,nrd,shifted_log,c,2.00001,0.7,3,3,3,1.0,97,True,1400,0.9724508568615299,0.8407231812260708,-3.3197054446598706e-05,True,200,0.9728369490283834,0.8403398705316918,-7.778480043918456e-05,1.1102230246251565e-16,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.7,nrd,shifted_log,c,2.00001,0.7,3,3,3,1.0,98,True,1400,0.9856119170106167,0.8988901407183723,-3.2315313263309164e-05,True,300,0.9861465644009602,0.8982503297911496,-7.761391010407959e-05,0.0,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.7,nrd,shifted_log,c,2.00001,0.7,3,3,3,1.0,99,True,800,0.9908034196045042,0.9381995985618662,-5.2115792402940286e-05,True,100,0.9907357259921313,0.9382888751585533,-7.701417390237886e-05,1.1102230246251565e-16,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.8,nrd,shifted_linear,b,1.00001,0.8,3,3,3,1.0,1,True,800,0.9733656574405299,0.8961904069931345,-6.245373980995339e-05,True,100,0.973297627687355,0.8962744202491093,-9.218471402638873e-05,2.220446049250313e-16,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.8,nrd,shifted_linear,b,1.00001,0.8,3,3,3,1.0,0,True,1100,0.976822060142615,0.8399054586548343,-5.116451304387759e-05,True,200,0.9772555613975855,0.8395777395271656,-9.218288669604613e-05,1.1102230246251565e-16,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.8,nrd,shifted_linear,b,1.00001,0.8,3,3,3,1.0,2,True,1000,0.9666327639280188,0.8959212972113555,-5.4712748075891326e-05,True,100,0.9672632111278743,0.8953297170032529,-9.21712593435764e-05,1.1102230246251565e-16,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.8,nrd,shifted_linear,b,1.00001,0.8,3,3,3,1.0,3,True,1000,0.988794664756781,0.9284156909255467,-5.574778616762588e-05,True,200,0.989249510725972,0.9279945894352156,-9.220942867860238e-05,0.0,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.8,nrd,shifted_linear,b,1.00001,0.8,3,3,3,1.0,4,True,900,0.9662961867689333,0.9006670265330851,-5.913399103868455e-05,True,200,0.9666519424282919,0.9003134450922424,-9.212875971181811e-05,1.1102230246251565e-16,0.0
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.8,nrd,shifted_linear,b,1.00001,0.8,3,3,3,1.0,5,True,1100,0.9665579396539382,0.8666860917470807,-5.019722170218621e-05,True,200,0.9673849294660365,0.8659928599619849,-9.217878407552504e-05,1.1102230246251565e-16,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.8,nrd,shifted_linear,b,1.00001,0.8,3,3,3,1.0,6,True,700,0.9848973912716754,0.8411978982948466,-6.607853017037701e-05,True,100,0.9847768200234361,0.8413577885856017,-9.220770557455404e-05,1.1102230246251565e-16,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.8,nrd,shifted_linear,b,1.00001,0.8,3,3,3,1.0,7,True,1300,0.9824674764732726,0.9111973948027529,-4.372220877846278e-05,True,300,0.9826773468533864,0.911015212020183,-9.217153671975398e-05,0.0,0.0
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.8,nrd,shifted_linear,b,1.00001,0.8,3,3,3,1.0,8,True,1000,0.9660460735937787,0.8970277781792104,-5.750856899155998e-05,True,100,0.9660314950993452,0.8970286709033563,-9.219314109426557e-05,2.220446049250313e-16,0.0
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.8,nrd,shifted_linear,b,1.00001,0.8,3,3,3,1.0,9,True,900,0.9720507495303733,0.8429910609346493,-5.9457948906271874e-05,True,200,0.9721104062799004,0.8430068865867854,-9.215506149290453e-05,1.1102230246251565e-16,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.8,nrd,shifted_linear,b,1.00001,0.8,3,3,3,1.0,10,True,800,0.9758227837982483,0.8936803985081664,-6.230236871762607e-05,True,100,0.9762292370530352,0.8933461420720556,-9.218148664352777e-05,2.220446049250313e-16,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.8,nrd,shifted_linear,b,1.00001,0.8,3,3,3,1.0,11,True,1100,0.953736991699523,0.8717110797854587,-5.351110616563792e-05,True,200,0.9544109440995556,0.8710723211584471,-9.221253276392449e-05,1.1102230246251565e-16,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.8,nrd,shifted_linear,b,1.00001,0.8,3,3,3,1.0,12,True,1100,0.9738712952897662,0.8864304885243155,-5.129963541583571e-05,True,200,0.9741472672521686,0.8861987112260094,-9.221764607647565e-05,2.220446049250313e-16,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.8,nrd,shifted_linear,b,1.00001,0.8,3,3,3,1.0,14,True,600,0.9908777254718538,0.9390201024788499,-7.295349187952382e-05,True,100,0.9907194003834205,0.9391867095481502,-9.219045220976163e-05,2.220446049250313e-16,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.8,nrd,shifted_linear,b,1.00001,0.8,3,3,3,1.0,13,True,1400,0.9771851509382401,0.8629481001423146,-4.16859997802721e-05,True,300,0.9774838046495917,0.8626630274564061,-9.214206435909089e-05,1.1102230246251565e-16,0.0
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.8,nrd,shifted_linear,b,1.00001,0.8,3,3,3,1.0,15,True,1000,0.9807513570188197,0.8921298319768329,-5.479943929981301e-05,True,200,0.9811597013949515,0.8918142444627373,-9.218729924836966e-05,1.1102230246251565e-16,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.8,nrd,shifted_linear,b,1.00001,0.8,3,3,3,1.0,16,True,900,0.9716287299027425,0.83972989387029,-5.918968882384634e-05,True,200,0.9722893585283866,0.8390843934381941,-9.221931405406503e-05,1.1102230246251565e-16,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.8,nrd,shifted_linear,b,1.00001,0.8,3,3,3,1.0,17,True,900,0.9689128220881165,0.8955973300609594,-6.045762846262903e-05,True,100,0.9688971089707521,0.8956482725103966,-9.219216909955863e-05,0.0,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.8,nrd,shifted_linear,b,1.00001,0.8,3,3,3,1.0,18,True,1100,0.9842000309462111,0.8881148387484545,-5.3613281765452214e-05,True,200,0.9844324468043876,0.8879104961348764,-9.216898735020518e-05,0.0,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.8,nrd,shifted_linear,b,1.00001,0.8,3,3,3,1.0,19,True,800,0.9818074763831407,0.9287441194850055,-6.257132547798916e-05,True,100,0.9821921175861316,0.9284091743205453,-9.220067827342415e-05,0.0,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.8,nrd,shifted_linear,b,1.00001,0.8,3,3,3,1.0,20,True,2000,0.98099167489905,0.9087986666422299,-1.6684120913934564e-05,True,400,0.9811409544242419,0.9086844019730753,-9.222597414043632e-05,2.220446049250313e-16,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.8,nrd,shifted_linear,b,1.00001,0.8,3,3,3,1.0,21,True,1200,0.9697710552836136,0.8979631565085714,-4.788756241969061e-05,True,200,0.9698581609546495,0.8979092981640981,-9.218459559590109e-05,1.1102230246251565e-16,0.0
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.8,nrd,shifted_linear,b,1.00001,0.8,3,3,3,1.0,23,True,1000,0.9845083770790211,0.9434337745599223,-5.564153714471276e-05,True,200,0.9846515832614908,0.9433061148664503,-9.222137161357669e-05,2.220446049250313e-16,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.8,nrd,shifted_linear,b,1.00001,0.8,3,3,3,1.0,22,True,2300,0.9748853943804857,0.9318564420414628,-6.1029520096456125e-06,True,500,0.9749694723540158,0.9317778979893768,-9.219152820005849e-05,1.1102230246251565e-16,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.8,nrd,shifted_linear,b,1.00001,0.8,3,3,3,1.0,24,True,1200,0.988417290100784,0.920132088136552,-4.690638520071788e-05,True,200,0.988511009564627,0.9200708414346241,-9.218298794511082e-05,1.1102230246251565e-16,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.8,nrd,shifted_linear,b,1.00001,0.8,3,3,3,1.0,25,True,1200,0.9519421536278554,0.842414744683644,-4.818673739226398e-05,True,200,0.9528860598348587,0.8414939241810006,-9.221964350958345e-05,2.220446049250313e-16,0.0
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.8,nrd,shifted_linear,b,1.00001,0.8,3,3,3,1.0,26,True,1000,0.9868906313669991,0.9030679405364053,-5.391333505128104e-05,True,200,0.9871371416066245,0.902847198308696,-9.218164580748756e-05,0.0,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.8,nrd,shifted_linear,b,1.00001,0.8,3,3,3,1.0,27,True,1100,0.9670038882201724,0.8906279482416234,-5.2348262531864975e-05,True,200,0.9675103634437616,0.8901800883351533,-9.219392400811044e-05,2.220446049250313e-16,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.8,nrd,shifted_linear,b,1.00001,0.8,3,3,3,1.0,28,True,1800,0.9583837612374276,0.8754067206164365,-2.362286253271284e-05,True,400,0.958661241447349,0.8751768989300525,-9.214236464660797e-05,2.220446049250313e-16,0.0
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.8,nrd,shifted_linear,b,1.00001,0.8,3,3,3,1.0,29,True,1100,0.9621293560061013,0.8677890317152807,-5.014866886149383e-05,True,200,0.9631992263680884,0.8667719916926714,-9.222501048616882e-05,1.1102230246251565e-16,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.8,nrd,shifted_linear,b,1.00001,0.8,3,3,3,1.0,30,True,900,0.9742269503691828,0.9251201671491035,-5.845032756768287e-05,True,200,0.9747145387010288,0.9246723614222804,-9.213314454425969e-05,2.220446049250313e-16,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.8,nrd,shifted_linear,b,1.00001,0.8,3,3,3,1.0,31,True,1300,0.9747236624838029,0.886761256918199,-4.263452068742346e-05,True,200,0.9751914590852653,0.8863470660523906,-9.222748285458993e-05,0.0,0.0
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.8,nrd,shifted_linear,b,1.00001,0.8,3,3,3,1.0,32,True,800,0.9772588616383221,0.9140472064097294,-6.289466979519931e-05,True,100,0.9772222082649568,0.9140738596312102,-9.215881663021674e-05,2.220446049250313e-16,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.8,nrd,shifted_linear,b,1.00001,0.8,3,3,3,1.0,33,True,1100,0.9755081330065953,0.9002253150281928,-5.085110740787879e-05,True,200,0.9751783951319835,0.9005660741040419,-9.219246483882504e-05,2.220446049250313e-16,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.8,nrd,shifted_linear,b,1.00001,0.8,3,3,3,1.0,34,True,800,0.9727243578618465,0.8689861239078999,-6.264258902510811e-05,True,100,0.9730766702653565,0.8687421003808818,-9.218085682177746e-05,1.1102230246251565e-16,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.8,nrd,shifted_linear,b,1.00001,0.8,3,3,3,1.0,36,True,800,0.9868827493976439,0.9193165588456509,-6.28732288089906e-05,True,100,0.9868129909351221,0.9194234824554499,-9.219137882265915e-05,1.1102230246251565e-16,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.8,nrd,shifted_linear,b,1.00001,0.8,3,3,3,1.0,35,True,2200,0.966883443506937,0.818919426965992,-7.403767555591578e-06,True,500,0.9671589659727318,0.8187288913927273,-9.217896769109224e-05,2.220446049250313e-16,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.8,nrd,shifted_linear,b,1.00001,0.8,3,3,3,1.0,37,True,1100,0.9508678833264876,0.8555963106577108,-5.296937934423651e-05,True,200,0.9511672066313369,0.8553665323705625,-9.22061868544044e-05,0.0,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.8,nrd,shifted_linear,b,1.00001,0.8,3,3,3,1.0,38,True,1500,0.9847332917457485,0.9365228539892559,-3.7440939325728007e-05,True,300,0.9847851305273623,0.9364961346806547,-9.220205594639985e-05,0.0,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.8,nrd,shifted_linear,b,1.00001,0.8,3,3,3,1.0,39,True,900,0.9865540610162913,0.9124434420655066,-5.9771551497556086e-05,True,100,0.9868490278713518,0.9121780547157615,-9.219234522001019e-05,1.1102230246251565e-16,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.8,nrd,shifted_linear,b,1.00001,0.8,3,3,3,1.0,40,True,800,0.9577412199110575,0.8567083400221215,-6.211219773089027e-05,True,200,0.957509709279785,0.8569771180373755,-9.218083224799001e-05,2.220446049250313e-16,0.0
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.8,nrd,shifted_linear,b,1.00001,0.8,3,3,3,1.0,41,True,700,0.9911065603701579,0.9080863236203216,-6.589564095688116e-05,True,100,0.9912699181251569,0.9079424065871518,-9.219794360870726e-05,2.220446049250313e-16,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.8,nrd,shifted_linear,b,1.00001,0.8,3,3,3,1.0,42,True,800,0.9746324347677923,0.8860985255008208,-6.5176725377869e-05,True,100,0.974726788042278,0.8860670797815753,-9.218689452855644e-05,2.220446049250313e-16,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.8,nrd,shifted_linear,b,1.00001,0.8,3,3,3,1.0,43,True,1200,0.9533531788456197,0.831824533359684,-4.926245264447182e-05,True,200,0.9538446662771253,0.8314166827508931,-9.220453107505744e-05,0.0,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.8,nrd,shifted_linear,b,1.00001,0.8,3,3,3,1.0,44,True,800,0.9569131306305405,0.8416903258169652,-6.170902315277838e-05,True,100,0.9575221400434041,0.8411101596112212,-9.210531211373274e-05,2.220446049250313e-16,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.8,nrd,shifted_linear,b,1.00001,0.8,3,3,3,1.0,45,True,500,0.9913524605855207,0.9705826081038734,-7.49367520257449e-05,True,100,0.9914660393976541,0.970473816789343,-9.21724485120623e-05,1.1102230246251565e-16,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.8,nrd,shifted_linear,b,1.00001,0.8,3,3,3,1.0,46,True,1200,0.9802624704270294,0.8901153088859286,-4.9628197132112195e-05,True,200,0.9804998490324515,0.889961177472244,-9.21821275658985e-05,2.220446049250313e-16,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.8,nrd,shifted_linear,b,1.00001,0.8,3,3,3,1.0,47,True,900,0.9843475487625699,0.9372147807765678,-5.8492693712997035e-05,True,200,0.9845614790753598,0.9370197309348886,-9.217777093462054e-05,2.220446049250313e-16,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.8,nrd,shifted_linear,b,1.00001,0.8,3,3,3,1.0,48,True,700,0.9808137700043495,0.9079128007597607,-6.797212640613504e-05,True,100,0.9804666149845718,0.9082588971212616,-9.216202491019176e-05,0.0,0.0
